Cell line	DoublingTime	Tissue	Drug	GR50 (uM)	GRmax	AOC_GR	fit r2 (GR curve)	IC50 (uM)	Emax	AUC	fit r2 (IC curve)	CDC73_del	BCL2_del	PTEN_mut
KMS12BM	41.0	Blood	vorinostat	0.67559	-0.9062	0.49909	0.99586	0.75479	0.0046397	0.70906	0.99729	0	0	0
KMS26	26.0	Blood	bid1870	31.0	1.0163	-0.044075	-12.3533	31.0	1.0228	1.0464	-23.8566	0	0	0
KMS26	26.0	Blood	bortezomib	0.017757	-0.82606	0.79586	0.99895	0.019656	0.0011557	0.55709	0.99768	0	0	0
KMS26	26.0	Blood	crizotinib	31.0	0.94724	-0.04004	-0.7808	31.0	0.92864	1.0406	-0.38064	0	0	0
KMS26	26.0	Blood	docetaxel	0.0043719	-0.60203	0.71506	0.99945	0.0039972	0.011436	0.52699	0.99789	0	0	0
KMS26	26.0	Blood	doxorubicin	0.28329	-0.76862	0.65988	0.98736	0.22658	0.0025472	0.51853	0.99425	0	0	0
KMS26	26.0	Blood	erlotinib	1.1104	-0.08584	0.25873	0.92266	0.56778	0.1144	0.73756	0.95593	0	0	0
KMS26	26.0	Blood	gdc0941	31.0	0.60983	0.4371	0.52206	0.1445	0.54828	0.6269	0.64042	0	0	0
KMS26	26.0	Blood	gemcitabine	0.0041678	-0.45539	0.87299	0.99585	0.00365	0.027261	0.3725	0.99409	0	0	0
KMS26	26.0	Blood	irinotecan	0.75635	-0.38387	0.43157	0.9915	0.68227	0.038365	0.65953	0.99271	0	0	0
KMS26	26.0	Blood	lapatinib	31.0	0.94107	-0.0068577	0.2983	31.0	0.92052	1.0076	0.32595	0	0	0
KMS26	26.0	Blood	ms275	31.0	0.96378	-0.014347	0.080809	31.0	0.95065	1.0177	0.12651	0	0	0
KMS26	26.0	Blood	paclitaxel	0.007419	-0.59159	1.0677	0.99927	0.0073	0.012286	0.32647	0.99744	0	0	0
KMS26	26.0	Blood	pd0325901	31.0	0.79455	0.14086	0.67637	31.0	0.74069	0.8174	0.70174	0	0	0
KMS26	26.0	Blood	rapamycin	7.7715e-4	-0.33492	0.67613	0.99588	6.9551e-4	0.047411	0.45495	0.99382	0	0	0
KMS26	26.0	Blood	thapsigargin	0.038895	-0.67092	0.5455	0.99964	0.036294	0.006756	0.6343	0.99864	0	0	0
KMS26	26.0	Blood	vorinostat	0.21792	-0.63663	0.59436	0.99511	0.20264	0.0088895	0.57152	0.99753	0	0	0
KMS34	68.0	Blood	bid1870	31.0	1.0078	-0.035913	-6.4197	31.0	1.0041	1.0249	-2.4929	0	0	0
KMS34	68.0	Blood	bortezomib	0.068163	-0.99062	0.58219	0.99799	0.086779	0.0034217	0.70528	0.99778	0	0	0
KMS34	68.0	Blood	crizotinib	31.0	0.73221	0.030521	0.68263	31.0	0.85881	0.98708	0.64319	0	0	0
KMS34	68.0	Blood	docetaxel	0.0078159	-0.78673	0.63879	0.99708	0.013912	0.093481	0.67556	0.99522	0	0	0
KMS34	68.0	Blood	doxorubicin	0.22807	-0.984	0.90921	0.99877	0.30227	0.0060225	0.54527	0.99757	0	0	0
KMS34	68.0	Blood	erlotinib	31.0	0.87318	-0.027414	0.46758	31.0	0.93299	1.0248	0.041184	0	0	0
KMS34	68.0	Blood	gdc0941	0.037117	0.15165	0.66703	0.84161	0.25274	0.55743	0.65307	0.84645	0	0	0
KMS34	68.0	Blood	gemcitabine	0.006288	-0.88504	1.0026	0.99648	0.010252	0.048589	0.49045	0.99615	0	0	0
KMS34	68.0	Blood	irinotecan	0.45178	-0.86176	0.74309	0.99846	0.55895	0.059066	0.62491	0.99778	0	0	0
KMS34	68.0	Blood	lapatinib	7.3178	-0.01501	0.089363	0.98577	16.335	0.4724	0.96445	0.96255	0	0	0
KMS34	68.0	Blood	ms275	0.12502	0.76841	-0.014789	0.81263	0.16236	0.87783	1.0137	0.67582	0	0	0
KMS34	68.0	Blood	paclitaxel	0.018936	-0.80755999999999994	0.94722	0.99832	0.029702	0.083839	0.51879	0.99736	0	0	0
KMS34	68.0	Blood	pd0325901	31.0	0.58864	0.12037	0.80935	31.0	0.78363	0.93647	0.80769	0	0	0
KMS34	68.0	Blood	rapamycin	0.0016624	-0.20835	0.52921	0.9842	0.0046659	0.37482	0.72464	0.98417	0	0	0
KMS34	68.0	Blood	thapsigargin	0.055604	-0.98489	0.57484	0.99554	0.069637	0.0056677	0.72775	0.98944	0	0	0
KMS34	68.0	Blood	vorinostat	0.98643	-0.98114	0.42986	0.99751	1.4227	0.0071661	0.78572	0.99556	0	0	0
KNS62	37.0	Lung	bid1870	31.0	0.97385	-0.0060171	0.050412	31.0	0.97471	1.0064	0.042203	0	1	0
KNS62	37.0	Lung	bortezomib	0.10707	-0.81106	0.34101	0.98569	0.11114	0.010138	0.76706	0.98271	0	1	0
KNS62	37.0	Lung	crizotinib	31.0	0.92939	0.024501	-0.016631	31.0	0.93245	0.97655	-0.016959	0	1	0
KNS62	37.0	Lung	docetaxel	0.002297	-0.052032	0.55508	0.99438	0.0032196	0.23391	0.56802	0.99226	0	1	0
KNS62	37.0	Lung	doxorubicin	0.29494	-0.85785	0.72772	0.99878	0.35052	0.0058278	0.53756	0.99834	0	1	0
KNS62	37.0	Lung	erlotinib	31.0	0.90807	0.023248	0.28921	31.0	0.9125	0.97832	0.28158	0	1	0
KNS62	37.0	Lung	gdc0941	31.0	0.8344	0.16385	0.47898	31.0	0.8452	0.84881	0.48921	0	1	0
KNS62	37.0	Lung	gemcitabine	0.014005	0.22109	0.37041	0.99088	0.018892	0.38284	0.69712	0.99144	0	1	0
KNS62	37.0	Lung	irinotecan	2.2359	-0.46771	0.30101	0.98893	2.7125	0.076087	0.77445	0.98052	0	1	0
KNS62	37.0	Lung	lapatinib	17.388	0.43362	0.088227	0.95528	21.666	0.52315	0.92028	0.94163	0	1	0
KNS62	37.0	Lung	ms275	31.0	0.91379	0.042553	-0.060102	31.0	0.91783	0.95932	-0.060225	0	1	0
KNS62	37.0	Lung	paclitaxel	0.006201	-0.17183	0.77261	0.98965	0.0078364	0.17984	0.42911	0.98994	0	1	0
KNS62	37.0	Lung	pd0325901	0.040013	0.068906	0.65463	0.9846	0.095884	0.29548	0.47438	0.98641	0	1	0
KNS62	37.0	Lung	rapamycin	31.0	0.54695	0.22932	0.98611	31.0	0.60663	0.79535	0.98642	0	1	0
KNS62	37.0	Lung	thapsigargin	0.065676	-0.38795	0.38484	0.99785	0.07191	0.099843	0.73922	0.99539	0	1	0
KNS62	37.0	Lung	vorinostat	2.085	-0.082515	0.21952	0.99223	2.8134	0.2195	0.82054	0.98854	0	1	0
KNS81	65.0	Brain	bid1870	31.0	0.70187	0.11053	0.86724	31.0	0.83627	0.94194	0.8385	0	0	0
KNS81	65.0	Brain	bortezomib	0.012195	-0.86383	0.84502	0.9984	0.015818	0.050977	0.57061	0.99669	0	0	0
KNS81	65.0	Brain	crizotinib	31.0	0.58792	0.15371	0.48253	31.0	0.77448	0.91544	0.47923	0	0	0
KNS81	65.0	Brain	docetaxel	0.0018406	-0.18545	0.61058	0.97406	0.0076368	0.36972	0.67417	0.97247	0	0	0
KNS81	65.0	Brain	doxorubicin	0.039307	-0.40191	0.91282	0.91054	0.14239	0.26259	0.5164	0.91501	0	0	0
KNS81	65.0	Brain	erlotinib	31.0	0.55945	0.25793	0.65596	31.0	0.75911	0.85832	0.65405	0	0	0
KNS81	65.0	Brain	gdc0941	31.0	0.66994	0.18834	0.72453	31.0	0.81891	0.90276	0.72656	0	0	0
KNS81	65.0	Brain	gemcitabine	0.022477	-0.19603	0.47148	0.99353	0.061233	0.36441	0.75128	0.98863	0	0	0
KNS81	65.0	Brain	irinotecan	1.1029	-0.25762	0.36937	0.97566	2.695	0.33362000000000003	0.80441	0.97266	0	0	0
KNS81	65.0	Brain	lapatinib	6.6137	0.3465	0.1879	0.87115	31.0	0.64517	0.8986	0.86197	0	0	0
KNS81	65.0	Brain	ms275	31.0	0.9661	-0.019618	-0.1453	31.0	0.98124	1.0194	-0.39183	0	0	0
KNS81	65.0	Brain	paclitaxel	0.014235	-0.22865	0.69011	0.97911	0.056673	0.34807	0.63346	0.97444	0	0	0
KNS81	65.0	Brain	pd0325901	0.023807	0.10788	0.64039	0.92137	31.0	0.5198	0.65271	0.92297	0	0	0
KNS81	65.0	Brain	rapamycin	0.0013152	0.34284	0.38162	0.96188	31.0	0.64322	0.79213	0.96223	0	0	0
KNS81	65.0	Brain	thapsigargin	0.052145	0.042278	0.30107	0.99311	31.0	0.48582	0.84411	0.98478	0	0	0
KNS81	65.0	Brain	vorinostat	1.7382	-0.51858	0.28994	0.97448	3.9721	0.20648	0.84386	0.97243	0	0	0
KP3	30.0	Pancreas	bid1870	31.0	0.92761	0.0028739	0.60267	31.0	0.91533	0.99528	0.62967	1	0	0
KP3	30.0	Pancreas	bortezomib	0.016178	-0.56731	0.66134	0.99893	0.015664	0.025372	0.55403	0.99752	1	0	0
KP3	30.0	Pancreas	crizotinib	1.8426	0.81542	0.022492	0.72424	2.2374	0.79263	0.97298	0.71362	1	0	0
KP3	30.0	Pancreas	docetaxel	0.025145	0.16181	0.2731	0.99287	0.026554	0.27155	0.73885	0.99161	1	0	0
KP3	30.0	Pancreas	doxorubicin	1.2217	-0.026995	0.33559	0.9962	1.2364	0.17742	0.70287	0.99648	1	0	0
KP3	30.0	Pancreas	erlotinib	31.0	0.67844	0.12101	0.71511	31.0	0.6566	0.86264	0.71282	1	0	0
KP3	30.0	Pancreas	gdc0941	31.0	0.79257	0.12517	0.90684	31.0	0.7689	0.85808	0.90996	1	0	0
KP3	30.0	Pancreas	gemcitabine	31.0	0.67739	0.14273	0.95429	31.0	0.65562	0.84402	0.95958	1	0	0
KP3	30.0	Pancreas	irinotecan	31.0	0.63611	0.026581	0.93347	31.0	0.61756	0.96959	0.93419	1	0	0
KP3	30.0	Pancreas	lapatinib	15.0799	0.41267	0.1173	0.98566	15.6195	0.43414	0.87451	0.97778	1	0	0
KP3	30.0	Pancreas	ms275	31.0	0.93688	0.023844	-0.031287	31.0	0.92592	0.97213	-0.030314	1	0	0
KP3	30.0	Pancreas	paclitaxel	0.076814	0.11987	0.37663	0.99481	0.077966	0.24862	0.66057	0.99415	1	0	0
KP3	30.0	Pancreas	pd0325901	14.6028	0.48113	0.2525	0.96758	22.3503	0.48635	0.73501	0.96637	1	0	0
KP3	30.0	Pancreas	rapamycin	31.0	0.7642	0.0584	0.90248	31.0	0.74002	0.93309	0.90622	1	0	0
KP3	30.0	Pancreas	thapsigargin	0.071966	-0.077422	0.30102	0.99692	0.071512	0.15615	0.75923	0.99455	1	0	0
KP3	30.0	Pancreas	vorinostat	3.817	0.12004	0.1318	0.98882	3.8042	0.24871	0.87082	0.98402	1	0	0
KP4	23.0	Pancreas	bid1870	31.0	1.05	-0.022572	-0.41658	31.0	1.05	1.0199	-0.22229	0	0	0
KP4	23.0	Pancreas	bortezomib	0.062141	-0.52745	0.39483	0.99548	0.044823	0.010928	0.66235	0.99146	0	0	0
KP4	23.0	Pancreas	crizotinib	0.63766	0.38739	0.095949	0.9849	0.46399	0.31826	0.87571	0.97939	0	0	0
KP4	23.0	Pancreas	docetaxel	0.0092607	-0.11777	0.41743	0.97943	0.007722	0.077142	0.62193	0.98323	0	0	0
KP4	23.0	Pancreas	doxorubicin	0.16674	-0.29266	0.65083	0.99292	0.12095	0.03863	0.43531	0.99668	0	0	0
KP4	23.0	Pancreas	erlotinib	31.0	0.97432	0.041601	-3.1912e-7	31.0	0.96035	0.93675	-7.9005e-8	0	0	0
KP4	23.0	Pancreas	gdc0941	31.0	1.0008	0.077279	0.27887	31.0	1.0013	0.89133	0.27064	0	0	0
KP4	23.0	Pancreas	gemcitabine	0.018837	0.079202	0.40065	0.97606	0.014235	0.14497	0.57827	0.97463	0	0	0
KP4	23.0	Pancreas	irinotecan	3.3793	0.22804	0.16954	0.98876	2.3348	0.21723	0.80577	0.99044	0	0	0
KP4	23.0	Pancreas	lapatinib	10.98	0.38499	0.074476	0.96864	9.3524	0.31655	0.90228	0.94445	0	0	0
KP4	23.0	Pancreas	ms275	31.0	0.75086	0.080013	0.82236	31.0	0.65936	0.88093	0.83155	0	0	0
KP4	23.0	Pancreas	paclitaxel	0.010262	-0.019334	0.68007	0.98416	0.0074939	0.10742	0.36505	0.98465	0	0	0
KP4	23.0	Pancreas	pd0325901	4.5789	0.38556	0.31279	0.98215	1.2839	0.31696	0.60457	0.97505	0	0	0
KP4	23.0	Pancreas	rapamycin	0.035461	0.43562	0.17824	0.98236	0.010969	0.3542	0.77392	0.98286	0	0	0
KP4	23.0	Pancreas	thapsigargin	0.096855	0.098798	0.26548	0.97972	0.082523	0.15337	0.71561	0.95432	0	0	0
KP4	23.0	Pancreas	vorinostat	2.078	-0.26636	0.23696	0.98506	1.3434	0.043306	0.74471	0.96086	0	0	0
KPNSI9S	46.0	Brain	bid1870	31.0	0.78117	0.094235	0.78284	31.0	0.83412	0.92744	0.78366	0	1	0
KPNSI9S	46.0	Brain	bortezomib	0.024521	-0.95533	0.78206	0.998	0.025893	0.002605	0.58654	0.99459	0	1	0
KPNSI9S	46.0	Brain	crizotinib	0.37519	0.064175	0.14958	0.97415	0.62378	0.37248	0.89442	0.96358	0	1	0
KPNSI9S	46.0	Brain	docetaxel	0.0028856	-0.42766	0.68875	0.98973	0.0045746	0.14109	0.56192	0.98768	0	1	0
KPNSI9S	46.0	Brain	doxorubicin	0.028868	-0.8156	1.173	0.96144	0.048541	0.023965	0.31799	0.96475	0	1	0
KPNSI9S	46.0	Brain	erlotinib	31.0	0.68372	0.16127	0.73281	31.0	0.76381	0.87942	0.72509	0	1	0
KPNSI9S	46.0	Brain	gdc0941	31.0	0.73971	0.23334	0.67974	31.0	0.80394	0.82873	0.70241	0	1	0
KPNSI9S	46.0	Brain	gemcitabine	0.0032651	-0.56908	0.90851	0.98697	0.0041356	0.090483	0.44894	0.98927	0	1	0
KPNSI9S	46.0	Brain	irinotecan	0.27509	-0.64764	0.64618	0.9879	0.47128	0.066033	0.59098	0.98493	0	1	0
KPNSI9S	46.0	Brain	lapatinib	10.2741	-0.088065	0.12296	0.97528	13.2275	0.29252	0.91498	0.96319	0	1	0
KPNSI9S	46.0	Brain	ms275	31.0	0.74024	0.065775	0.79705	31.0	0.80432	0.95088	0.77884	0	1	0
KPNSI9S	46.0	Brain	paclitaxel	0.013004	-0.48637	0.83526	0.99535	0.017153	0.1191	0.48808	0.99569	0	1	0
KPNSI9S	46.0	Brain	pd0325901	0.012218	-0.19727	0.78696	0.97071	0.11339	0.23958	0.46535	0.9706	0	1	0
KPNSI9S	46.0	Brain	rapamycin	0.001012	0.25132	0.4018	0.96076	31.0	0.47998	0.71357	0.95734	0	1	0
KPNSI9S	46.0	Brain	thapsigargin	0.016727	-0.88881	0.75418	0.99067	0.02209	0.010858	0.57926	0.98796	0	1	0
KPNSI9S	46.0	Brain	vorinostat	0.33869	-0.91809	0.57591	0.99057	0.51258	0.0067294	0.64906	0.98128	0	1	0
KPNYN	69.0	Brain	bid1870	13.1699	0.80755	-0.014522	0.63452	31.0	0.89981	1.0255	0.31264	0	0	0
KPNYN	69.0	Brain	bortezomib	0.063478	-0.96937	0.54089	0.99699	0.078786	0.012771	0.74148	0.99163	0	0	0
KPNYN	69.0	Brain	crizotinib	0.52096	-0.22806	0.11432	0.95421	0.75454	0.37032	0.9461	0.94364	0	0	0
KPNYN	69.0	Brain	docetaxel	0.0016992	-0.17349	0.68888	0.97194	0.002693	0.39768	0.64742	0.96981	0	0	0
KPNYN	69.0	Brain	doxorubicin	0.027128	-0.72797	0.972	0.64706	0.047508	0.12472	0.50363	0.64917	0	0	0
KPNYN	69.0	Brain	erlotinib	0.095052	0.40537	0.30156	0.78097	31.0	0.69199	0.84975	0.78368	0	0	0
KPNYN	69.0	Brain	gdc0941	31.0	0.64034	0.2272	-0.091195	31.0	0.81313	0.88782	-0.035565	0	0	0
KPNYN	69.0	Brain	gemcitabine	0.0041167	-0.32843	0.74071	0.99376	0.0058069	0.32022	0.62693	0.98838	0	0	0
KPNYN	69.0	Brain	irinotecan	0.20255	-0.67433	0.77253	0.98935	0.3624	0.15048	0.61069	0.98676	0	0	0
KPNYN	69.0	Brain	lapatinib	31.0	0.74621	0.086194	0.082304	31.0	0.86797	0.9642	0.03385	0	0	0
KPNYN	69.0	Brain	ms275	31.0	-0.11829	0.39785	0.31177	31.0	0.42543	0.79717	0.30947	0	0	0
KPNYN	69.0	Brain	paclitaxel	0.0064068	-0.38796	0.91252	0.97925	0.0088104	0.29067	0.54099	0.97451	0	0	0
KPNYN	69.0	Brain	pd0325901	31.0	0.050194	0.3982	0.34659	31.0	0.51059	0.79345	0.34593	0	0	0
KPNYN	69.0	Brain	rapamycin	0.0015983	-0.0094598	0.50343	0.67961	0.14519	0.48037	0.73948	0.67778	0	0	0
KPNYN	69.0	Brain	thapsigargin	0.046613	-0.4851	0.48506	0.98827	0.10056	0.2427	0.75422	0.98598	0	0	0
KPNYN	69.0	Brain	vorinostat	0.10652	-0.95682	0.75583	0.97543	0.25609	0.018273	0.61546	0.97563	0	0	0
KURAMOCHI	72.0	Ovary	bid1870	31.0	0.90026	-0.0024262	0.58024	31.0	0.95013	1.0016	0.56576	0	1	0
KURAMOCHI	72.0	Ovary	bortezomib	0.10029	-0.26682	0.32489	0.98459	0.33953	0.36659	0.83755	0.98459	0	1	0
KURAMOCHI	72.0	Ovary	crizotinib	31.0	0.94141	0.020997	0.37725	31.0	0.97071	0.9895	0.1228	0	1	0
KURAMOCHI	72.0	Ovary	docetaxel	0.018256	0.0035791	0.36634	0.97393	0.2229	0.50179	0.81683	0.97393	0	1	0
KURAMOCHI	72.0	Ovary	doxorubicin	0.73624	-0.25791	0.47493	0.97973	1.0251	0.37104	0.7706	0.97508	0	1	0
KURAMOCHI	72.0	Ovary	erlotinib	31.0	0.68962	0.15352	0.93459	31.0	0.84481	0.92324	0.93459	0	1	0
KURAMOCHI	72.0	Ovary	gdc0941	0.11415	0.26411	0.35685	0.81317	31.0	0.63205	0.82577	0.81335	0	1	0
KURAMOCHI	72.0	Ovary	gemcitabine	31.0	0.6514	0.15437	0.92579	31.0	0.8257	0.92282	0.92578	0	1	0
KURAMOCHI	72.0	Ovary	irinotecan	17.3261	0.41917	0.084862	0.94921	31.0	0.70958	0.95757	0.94919	0	1	0
KURAMOCHI	72.0	Ovary	lapatinib	7.561	0.25395	0.18886	0.95188	31.0	0.62698	0.90557	0.95187	0	1	0
KURAMOCHI	72.0	Ovary	ms275	31.0	1.05	-0.04656	-29.2712	31.0	1.05	1.0428	-12.5359	0	1	0
KURAMOCHI	72.0	Ovary	paclitaxel	0.061466	0.034761	0.41883	0.99435	31.0	0.51738	0.79214	0.99044	0	1	0
KURAMOCHI	72.0	Ovary	pd0325901	0.2378	0.21082	0.50902	0.94525	31.0	0.60541	0.74549	0.94525	0	1	0
KURAMOCHI	72.0	Ovary	rapamycin	0.053833	0.4732	0.25078	0.98061	31.0	0.7366	0.87461	0.98061	0	1	0
KURAMOCHI	72.0	Ovary	thapsigargin	0.025546	-0.20938	0.4519	0.99654	0.067815	0.39531	0.77405	0.99654	0	1	0
KURAMOCHI	72.0	Ovary	vorinostat	2.6434	-0.54744	0.18866	0.98868	5.1047	0.22628	0.9076	0.98698	0	1	0
KYSE140	32.0	Esophagus	bid1870	31.0	0.88663	0.043645	0.72891	31.0	0.87695	0.95161	0.73484	0	0	0
KYSE140	32.0	Esophagus	bortezomib	0.12994	-0.50153	0.27434	0.99069	0.12103	0.04389	0.79214	0.98713	0	0	0
KYSE140	32.0	Esophagus	crizotinib	1.4391	0.79022	0.0045868	0.82332	1.3416	0.77933	0.9953	0.81396	0	0	0
KYSE140	32.0	Esophagus	docetaxel	31.0	0.58812	0.20965	0.95173	31.0	0.59521	0.78997	0.95689	0	0	0
KYSE140	32.0	Esophagus	doxorubicin	0.32979	-0.2077	0.55573	0.95926	0.38765	0.1245	0.5444	0.96979	0	0	0
KYSE140	32.0	Esophagus	erlotinib	0.36782	0.28022	0.30659	0.99253	0.41562	0.3665	0.71955	0.98923	0	0	0
KYSE140	32.0	Esophagus	gdc0941	31.0	0.85467	0.15843	0.57993	31.0	0.84389	0.83303	0.59881	0	0	0
KYSE140	32.0	Esophagus	gemcitabine	0.05244	0.49425	0.25282	0.99002	31.0	0.51896	0.75749	0.99196	0	0	0
KYSE140	32.0	Esophagus	irinotecan	31.0	0.56641	0.05592	0.94271	31.0	0.57706	0.94387	0.93954	0	0	0
KYSE140	32.0	Esophagus	lapatinib	1.5376	0.023826	0.25568	0.98992	1.6057	0.22166	0.7815	0.9904	0	0	0
KYSE140	32.0	Esophagus	ms275	31.0	0.7905	0.09527	0.27074	31.0	0.7796	0.89669	0.256	0	0	0
KYSE140	32.0	Esophagus	paclitaxel	0.0043701	0.32767	0.52285	0.99141	0.0050514	0.39777	0.51956	0.99466	0	0	0
KYSE140	32.0	Esophagus	pd0325901	1.0828	0.35793	0.29384	0.98715	1.4307	0.41846	0.72096	0.9818	0	0	0
KYSE140	32.0	Esophagus	rapamycin	31.0	0.77767	0.075123	0.91909	31.0	0.76709	0.91914	0.92558	0	0	0
KYSE140	32.0	Esophagus	thapsigargin	0.096463	-0.16806	0.27558	0.99438	0.098714	0.13896	0.78849	0.99054	0	0	0
KYSE140	32.0	Esophagus	vorinostat	4.1434	0.34645	0.12569	0.97484	4.801	0.41055	0.87769	0.96976	0	0	0
KYSE150	22.0	Esophagus	bid1870	31.0	0.86209	0.02211	0.87226	31.0	0.7915	0.96551	0.87754	0	0	0
KYSE150	22.0	Esophagus	bortezomib	0.047085	-0.67136	0.51889	0.99929	0.040841	0.0027112	0.65763	0.99685	0	0	0
KYSE150	22.0	Esophagus	crizotinib	31.0	0.75508	0.055729	0.50907	31.0	0.65212	0.91418	0.38436	0	0	0
KYSE150	22.0	Esophagus	docetaxel	0.0025889	0.063529	0.49389	0.98417	0.0015697	0.12658	0.49136	0.9815	0	0	0
KYSE150	22.0	Esophagus	doxorubicin	0.14741	-0.50019	0.69133	0.99566	0.076952	0.010693	0.38387	0.99207	0	0	0
KYSE150	22.0	Esophagus	erlotinib	31.0	0.50718	0.18073	0.98774	0.99976	0.39618	0.75929	0.99294	0	0	0
KYSE150	22.0	Esophagus	gdc0941	31.0	0.84472	0.096866	0.87463	31.0	0.76759	0.85406	0.88196	0	0	0
KYSE150	22.0	Esophagus	gemcitabine	0.012042	0.41676	0.33778	0.9877	0.0075292	0.32357	0.59958	0.99144	0	0	0
KYSE150	22.0	Esophagus	irinotecan	3.4515	0.29268	0.16043	0.97057	1.9952	0.23971	0.80338	0.97854	0	0	0
KYSE150	22.0	Esophagus	lapatinib	4.9071	0.18549	0.18321	0.99527	2.9218	0.18058	0.77908	0.9914	0	0	0
KYSE150	22.0	Esophagus	ms275	31.0	0.98947	0.051959	-0.17532	31.0	0.98287	0.91841	-0.1794	0	0	0
KYSE150	22.0	Esophagus	paclitaxel	0.0054238	-0.012294	0.71993	0.99223	0.0037131	0.099364	0.30616	0.99106	0	0	0
KYSE150	22.0	Esophagus	pd0325901	6.6926	0.41904	0.27093	0.95582	1.9459	0.32527	0.64229	0.94153	0	0	0
KYSE150	22.0	Esophagus	rapamycin	31.0	0.68899	0.11569	0.93629	31.0	0.57514	0.83035	0.94879	0	0	0
KYSE150	22.0	Esophagus	thapsigargin	0.073808	0.041587	0.26532	0.9949	0.061042	0.11823	0.73564	0.99323	0	0	0
KYSE150	22.0	Esophagus	vorinostat	3.4474	-0.13795	0.12778	0.99279	2.6813	0.063655	0.8621	0.98899	0	0	0
KYSE180	26.0	Esophagus	bid1870	31.0	0.93677	0.013585	0.67542	31.0	0.91487	0.98183	0.67224	1	1	0
KYSE180	26.0	Esophagus	bortezomib	0.064609	-0.77227	0.50181	0.99912	0.058325	0.0024375	0.65681	0.99503	1	1	0
KYSE180	26.0	Esophagus	crizotinib	31.0	0.66125	0.020187	0.96018	31.0	0.59815	0.97402	0.96085	1	1	0
KYSE180	26.0	Esophagus	docetaxel	0.0030835	-0.51486	0.6996	0.99689	0.0029469	0.019791	0.50075	0.99634	1	1	0
KYSE180	26.0	Esophagus	doxorubicin	0.27155	-0.71715	0.68562	0.99157	0.20265	0.0044425	0.48676	0.99216	1	1	0
KYSE180	26.0	Esophagus	erlotinib	1.1956	0.27406	0.26945	0.99089	0.80896	0.28686	0.69956	0.9931	1	1	0
KYSE180	26.0	Esophagus	gdc0941	31.0	0.85646	0.12823	0.55903	31.0	0.81363	0.83903	0.58165	1	1	0
KYSE180	26.0	Esophagus	gemcitabine	0.012198	0.39811	0.34797	0.99098	0.0094019	0.37104	0.62889	0.99135	1	1	0
KYSE180	26.0	Esophagus	irinotecan	3.6354	0.22224	0.18845	0.97808	2.6189	0.2557	0.79359	0.97794	1	1	0
KYSE180	26.0	Esophagus	lapatinib	2.6983	-0.13265	0.27614	0.97682	1.8424	0.098905	0.71446	0.97937	1	1	0
KYSE180	26.0	Esophagus	ms275	31.0	0.99697	0.0048326	-0.0053755	31.0	0.99581	0.99296	-0.01174	1	1	0
KYSE180	26.0	Esophagus	paclitaxel	0.0086075	-0.53926	0.96634	0.99742	0.0084124	0.017156	0.34282	0.99971	1	1	0
KYSE180	26.0	Esophagus	pd0325901	31.0	0.84311	0.041237	0.83673	31.0	0.79754	0.94342	0.8531	1	1	0
KYSE180	26.0	Esophagus	rapamycin	0.094955	0.48086	0.23605	0.97893	0.0054391	0.43508	0.73008	0.97606	1	1	0
KYSE180	26.0	Esophagus	thapsigargin	0.050166	-0.28913	0.39201	0.99098	0.039495	0.057009	0.67699	0.98707	1	1	0
KYSE180	26.0	Esophagus	vorinostat	2.0435	-0.19616	0.20642	0.99019	1.5709	0.080125	0.80049	0.98681	1	1	0
KYSE270	32.0	Esophagus	bid1870	31.0	0.78712	0.055743	0.9522	31.0	0.7763	0.94074	0.95255	0	0	0
KYSE270	32.0	Esophagus	bortezomib	0.075504	-0.826	0.51312	0.99935	0.071716	0.0041105	0.69311	0.99706	0	0	0
KYSE270	32.0	Esophagus	crizotinib	2.41	0.83799	0.024561	0.71237	3.1172	0.82691	0.97318	0.69189	0	0	0
KYSE270	32.0	Esophagus	docetaxel	0.02053	0.01994	0.27175	0.98415	0.021765	0.21977	0.77066	0.98574	0	0	0
KYSE270	32.0	Esophagus	doxorubicin	0.36129	-0.82088	0.74138	0.98381	0.32843	0.0043876	0.50358	0.97691	0	0	0
KYSE270	32.0	Esophagus	erlotinib	0.24631	0.29965	0.33805	0.99797	0.28964	0.37913	0.6881	0.9979	0	0	0
KYSE270	32.0	Esophagus	gdc0941	31.0	0.65388	0.24445	0.71657	31.0	0.6521	0.75804	0.74977	0	0	0
KYSE270	32.0	Esophagus	gemcitabine	0.014432	-0.064044	0.53201	0.99398	0.015413	0.18114	0.57705	0.99583	0	0	0
KYSE270	32.0	Esophagus	irinotecan	1.644	-0.3463	0.3137	0.99331	1.6684	0.080777	0.75162	0.99281	0	0	0
KYSE270	32.0	Esophagus	lapatinib	1.8502	0.1405	0.23024	0.98494	1.9071	0.28258	0.79228	0.98485	0	0	0
KYSE270	32.0	Esophagus	ms275	31.0	0.99788	0.032223	-0.10489	31.0	0.99762	0.96433	-0.10596	0	0	0
KYSE270	32.0	Esophagus	paclitaxel	0.055375	-0.15955	0.50601	0.99344	0.06024	0.14218	0.59198	0.99061	0	0	0
KYSE270	32.0	Esophagus	pd0325901	12.3745	0.48248	0.31723	0.96624	31.0	0.50981	0.6848	0.96507	0	0	0
KYSE270	32.0	Esophagus	rapamycin	31.0	0.83359	0.023881	0.85167	31.0	0.82246	0.97419	0.85426	0	0	0
